file,n,m,FVS_size,runtime,validity
grid_000488.txt,576,1102,183,8.028748,True
grid_000490.txt,576,1102,184,7.559121,True
grid_000492.txt,2450,4801,818,30.011317,True
grid_000494.txt,380,712,115,2.21546,True
grid_000496.txt,1058,2047,351,20.43167,True
grid_000498.txt,462,881,148,3.306981,True
grid_000500.txt,1316,2557,426,30.00148,True
grid_000502.txt,336,634,107,1.805754,True
grid_000504.txt,1440,2802,486,30.001351,True
grid_000506.txt,720,1377,241,8.374686,True
grid_000508.txt,816,1574,258,15.202691,True
grid_000510.txt,1316,2557,426,30.001757,True
grid_000512.txt,930,1799,302,15.627066,True
grid_000514.txt,1681,3280,558,30.001633,True
grid_000516.txt,1800,3514,596,30.012009,True
grid_000518.txt,310,579,92,1.393114,True
grid_000520.txt,121,220,36,0.251721,True
grid_000522.txt,546,1037,181,4.615525,True
grid_000524.txt,350,661,112,1.891292,True
grid_000526.txt,760,1462,246,9.591257,True
grid_000528.txt,1850,3613,604,30.010199,True
grid_000530.txt,540,1029,175,4.469229,True
grid_000532.txt,864,1669,280,21.205699,True
grid_000534.txt,252,472,78,1.559015,True
grid_000536.txt,672,1292,218,9.894911,True
grid_000538.txt,589,1128,186,5.873674,True
grid_000540.txt,396,747,123,3.250295,True
grid_000542.txt,645,1232,206,7.919209,True
grid_000544.txt,1178,2287,388,25.304449,True
grid_000546.txt,1080,2093,352,21.434948,True
grid_000548.txt,1000,1930,335,17.333006,True
grid_000550.txt,315,594,100,1.224338,True
grid_000552.txt,1131,2194,378,25.00563,True
grid_000554.txt,165,304,52,0.461638,True
grid_000556.txt,1968,3847,653,30.009857,True
grid_000558.txt,1440,2802,472,30.001478,True
grid_000560.txt,1334,2593,436,30.001389,True
grid_000562.txt,450,857,145,3.337586,True
grid_000564.txt,1435,2794,476,30.001512,True
grid_000566.txt,475,906,152,3.594749,True
grid_000568.txt,1504,2929,505,30.001428,True
grid_000570.txt,1144,2218,372,30.001249,True
grid_000572.txt,450,855,144,3.236248,True
grid_000574.txt,143,262,45,0.313699,True
grid_000576.txt,1395,2714,453,30.001372,True
grid_000578.txt,705,1348,226,9.724788,True
grid_000580.txt,406,769,129,2.611444,True
grid_000582.txt,675,1290,227,7.207316,True
grid_000584.txt,434,823,137,2.958142,True
grid_000586.txt,552,1046,176,5.455887,True
grid_000588.txt,1628,3175,532,30.001654,True
grid_000590.txt,2016,3942,675,30.009897,True
grid_000592.txt,861,1660,278,19.179771,True
grid_000594.txt,1365,2656,452,30.001439,True
grid_000596.txt,250,465,78,1.454523,True
grid_000598.txt,2160,4227,723,30.009313,True
grid_000600.txt,434,823,138,3.072874,True
