file,n,m,FVS_size,runtime,validity
grid_001158.txt,16,24,4,0.001343,True
grid_001160.txt,30,49,8,0.008812,True
grid_001162.txt,24,38,6,0.005054,True
grid_001164.txt,9,12,2,0.000425,True
grid_001166.txt,12,17,3,0.000687,True
grid_001168.txt,20,31,5,0.002293,True
grid_001170.txt,12,17,3,0.000695,True
grid_001172.txt,20,31,5,0.002042,True
grid_001174.txt,20,31,5,0.002319,True
grid_001176.txt,12,17,3,0.000686,True
grid_001178.txt,20,31,5,0.002253,True
grid_001180.txt,18,27,4,0.001368,True
grid_001182.txt,15,22,3,0.001043,True
grid_001184.txt,30,49,8,0.008191,True
grid_001186.txt,18,27,4,0.001474,True
grid_001188.txt,15,22,3,0.001149,True
grid_001190.txt,15,22,3,0.001033,True
grid_001192.txt,16,24,4,0.001304,True
grid_001194.txt,15,22,3,0.000997,True
grid_001196.txt,25,40,6,0.00503,True
grid_001198.txt,30,49,8,0.00812,True
grid_001200.txt,12,17,3,0.000737,True
grid_001202.txt,20,31,5,0.002019,True
grid_001204.txt,30,49,8,0.008221,True
grid_001206.txt,20,31,5,0.002447,True
grid_001208.txt,24,38,6,0.005067,True
grid_001210.txt,20,31,5,0.002338,True
grid_001212.txt,30,49,8,0.008275,True
grid_001214.txt,16,24,4,0.001395,True
grid_001216.txt,12,17,3,0.000713,True
grid_001218.txt,18,27,4,0.001403,True
grid_001220.txt,9,12,2,0.00042,True
grid_001222.txt,25,40,6,0.005177,True
grid_001224.txt,18,27,4,0.001422,True
grid_001226.txt,15,22,3,0.001019,True
grid_001228.txt,24,38,6,0.005076,True
grid_001230.txt,30,49,8,0.008287,True
grid_001232.txt,18,27,4,0.001405,True
grid_001234.txt,12,17,3,0.000714,True
grid_001236.txt,30,49,8,0.008295,True
grid_001238.txt,20,31,5,0.002056,True
grid_001240.txt,18,27,4,0.001389,True
grid_001242.txt,20,31,5,0.002087,True
grid_001244.txt,24,38,6,0.005136,True
grid_001246.txt,20,31,5,0.002292,True
grid_001248.txt,9,12,2,0.00041,True
grid_001250.txt,20,31,5,0.002094,True
grid_001252.txt,12,17,3,0.000694,True
grid_001254.txt,20,31,5,0.002173,True
grid_001256.txt,24,38,6,0.004994,True
grid_001258.txt,9,12,2,0.000414,True
grid_001260.txt,18,27,4,0.001393,True
